Filename;ActivityName;Location;ReferenceProduct
e1d1370d-fd6e-55b0-b557-b5b090abd167_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;market for land tenure, arable land, measured as carbon net primary productivity, annual crop;MX;land tenure, arable land, measured as carbon net primary productivity, annual crop
8906cbde-5fb7-5172-a9d3-5d2080ce1de1_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;land already in use, annual cropland to pasture, man made;BR-RO;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
7de5f04f-2a6d-5a5e-a390-d2ba37903868_e856bce7-25be-431c-83fc-32c94a1e74bd.spold;market for photovoltaic cell, multi-Si wafer;GLO;photovoltaic cell, multi-Si wafer
0a05ff0e-b8d1-5c32-ae8e-335999cbfcd8_b15da1e4-2d96-4388-bcdd-b02b17cf0ea4.spold;plug production, inlet and outlet, for computer cable;GLO;plug, inlet and outlet, for computer cable
aecba611-812c-58de-882b-8f0eb6cb5ca7_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;GH;land use change, perennial crop
52278d54-a756-5c72-846f-c7b359453163_dc51ae97-77f9-4182-9997-782623407cec.spold;treatment of used insulation spiral-seam duct, rockwool, DN 400, 30 mm;RoW;used insulation spiral-seam duct rockwool, DN 400
c8ba41ac-a763-57ae-bf99-efc4f3d6ba1e_3ca954ab-d833-4ca4-85d5-e53afa21a1c8.spold;NMC111 hydroxide production, for Li-ion battery;CN;NMC111 hydroxide
68555774-bad4-54db-8994-83e2dd2af4c9_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;AU;electricity, low voltage
2a5abe83-84f0-5286-9e05-cc4e64be1f51_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;DK;heat, district or industrial, natural gas
ecc4f765-c375-5e1d-a20d-127647bd15ac_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;IT;electricity, low voltage
6655cbdd-e461-5cf9-8ce0-f93ea1e8b793_9d447e1a-a41a-43ac-b374-d0fc6dcb61df.spold;liquefied petroleum gas, import from RoW;PE;liquefied petroleum gas
1193e066-98ad-5602-9360-8df426197ff0_16f44c6e-f9f6-419a-8c78-87fa4bd1246d.spold;dust collector production, multicyclone;CH;dust collector, multicyclone
e7e7b879-3b25-5a47-b6c3-e2b0f409c549_038ddb3a-1e4b-45f3-bcb9-5e37a69f42b0.spold;ground granulated blast furnace slag to generic market for supplementary cementitious materials;IN;ground granulated blast furnace slag
126f1162-b19a-524b-b70d-9e9c5f0c9942_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market for waste polyurethane;CZ;waste polyurethane
1413c936-4819-5a6d-a72d-735cb0918d91_51202bed-5f41-4b96-a788-9f6649dcb3c8.spold;market for iron(III) chloride, without water, in 40% solution state;GLO;iron (III) chloride, without water, in 40% solution state
94befa6d-ebae-5145-bdf9-124a792e0fb6_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, boiling water reactor;US-SERC;electricity, high voltage
33b56a47-b3f6-5727-b8bd-e6a6909c31ac_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, oil;US-NPCC;heat, district or industrial, other than natural gas
eff371f5-c2ca-5ff7-b694-17304c68b100_5b975ec7-3bbe-46a1-88a0-d475a87a6eab.spold;treatment of brake wear emissions, passenger car;RoW;brake wear emissions, passenger car
d95db767-b40f-5d7b-ab56-9679b6a62b47_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;electricity production, nuclear, aluminium industry;IAI Area, EU27 & EFTA;electricity, high voltage, aluminium industry
610a51b0-c359-584d-a6ee-1793ec33004f_474e7001-a158-4379-8793-e02f0c14bbfe.spold;europium oxide to generic market for mischmetal;GLO;mischmetal
91fbc5d4-d9bd-5816-a3f5-ed4358c022fa_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;IN-DN;electricity, high voltage
e45892ab-b885-5beb-adf9-04b52f9f0526_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;EG;electricity, medium voltage
fdcfeb65-13a0-533b-b577-72c3bf88b7ac_14ae7ab5-cdbe-44c4-bab6-2532ca77890f.spold;sodium tripolyphosphate production;RER;sodium tripolyphosphate
f7843e24-f90d-5d7b-aaa2-5666775a7548_cf11031f-462b-48ce-857b-f36ed83e0095.spold;printed wiring board production, for through-hole mounting, Pb free surface;GLO;printed wiring board, for through-hole mounting, Pb free surface
96978472-915f-57c3-abcb-26f2b93b3ede_6c365ae3-f8cb-4aff-8709-afea7fbf0a40.spold;market for sowing;GLO;sowing
12686f19-205e-5768-9ef7-ec3c41bebc41_fa1a0aa9-9caa-4857-9705-38ea33047640.spold;finishing, textile, knit cotton;GLO;finishing, textile, knit cotton
49eb2926-4c2a-5d74-819e-725d41c2fb2a_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, primary forest to arable land, perennial crop;BR-MA;land tenure, arable land, measured as carbon net primary productivity, perennial crop
21962800-1843-5785-a3f0-82a893d31158_e45a29f8-34d6-4aac-bf03-b8d729b0099b.spold;market for pipeline, petroleum;GLO;pipeline, petroleum
5a63fd1f-a274-5063-b898-de3a1dfde667_dbb769a5-c5ed-41ff-bbf3-5f35030cdad7.spold;market for expansion vessel, 80l;GLO;expansion vessel, 80l
b2dbcaac-cd13-5173-a741-7c6c05126429_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;CA-NB;electricity, low voltage
4c722745-1166-5eb5-b055-d44490f89282_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;market for waste paperboard;XK;waste paperboard
784a3633-8db7-5864-886f-4ed73504b5d1_a5d022c6-c879-416a-bb1a-51b8c2c87bb1.spold;market for EDTA, ethylenediaminetetraacetic acid;GLO;EDTA, ethylenediaminetetraacetic acid
ac802725-8f28-597b-9683-21589bcc9ef5_b2c6db8a-b305-4413-a9c3-5460417f48de.spold;aluminium oxide production;CN;aluminium oxide, metallurgical
f38486fa-d5de-5153-be57-c276406ce988_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;CH;electricity, low voltage
c8a0d6db-597f-58e9-9123-f7ab35d5f9fe_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;BR-Southern grid;electricity, medium voltage
76d802f7-e968-5e29-a3a2-3f53ad693e42_a09f846f-9ebe-4c3e-aad2-dc411a40a27d.spold;maintenance, solid oxide fuel cell 125kW electrical, future;CH;maintenance, solid oxide fuel cell, 125kW electrical, future
2ca2bc44-9221-5c1a-8414-ac0b90598597_26dda6c0-2ad5-4710-92f0-81c599840472.spold;ethylene dichloride production;RER;ethylene dichloride
3472ac45-9a8c-560b-a425-054b144c9026_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;CN-YN;electricity, high voltage
0766bf0d-d797-51f2-a5de-f04b4fb37c1c_6e316745-6534-470e-9a69-3e20f2a54173.spold;light mortar production;CH;light mortar
80406828-d55e-57f0-b0f7-21d20ad1d834_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;TZ;electricity, low voltage
06ab1953-989c-5291-bc47-04b23e4e5222_b3c58f5d-5815-487c-8b9c-4366e00d22dc.spold;heat production, natural gas, at boiler atmospheric non-modulating <100kW;Europe without Switzerland;heat, central or small-scale, natural gas
7603017f-9f54-5191-a0fc-9788ce66017d_8fd36c21-4d56-4f8d-b2d2-0cbe7dc9b619.spold;market for locomotive;GLO;locomotive
99b39798-0088-5cf8-879b-3741e14f1e42_136177d7-e19a-499f-9718-817685e5c452.spold;market for zeolite, slurry, without water, in 50% solution state;RoW;zeolite, slurry, without water, in 50% solution state
10f7c788-b267-5565-9c80-45011e9b6e31_80dbf974-b84b-4883-80b6-ab81e2aee92c.spold;treatment of sewage sludge, 75% water, WWT, WW from wafer fabrication, sanitary landfill;GLO;sewage sludge, 75% water, WWT, WW from wafer fabrication
63c93f13-f74d-5469-b076-0d715cf23750_1f2c710e-6c7a-43f1-b3b4-aa905fe1dafd.spold;power supply unit production, for desktop computer;CN;power supply unit, for desktop computer
6ca493c0-27f9-54e2-bc71-cf259115b3e8_0ace02fa-eca5-482d-a829-c18e46a52db4.spold;market group for transport, freight train;GLO;transport, freight train
4e1dff3a-1396-5b45-8e6b-40aefef1d11b_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;BA;electricity, low voltage
c090939b-bd6a-5aba-8808-d6754a4562e9_9026eea7-3dee-436a-8d49-c3e2385f2d62.spold;silicon production, electronics grade;RoW;silicon, electronics grade
b73e6bbd-1b64-5e42-a0c5-aedc72a702ff_7495e6d0-60ec-5d30-9686-4dba467f8634.spold;market for terbium oxide;GLO;terbium oxide
9731b3ff-3999-55d9-ab6b-5114926e2566_f435211e-39e6-4f03-b7ee-b8ab915dbc52.spold;market for textile, woven cotton;GLO;textile, woven cotton
266919d1-f17b-56fc-8696-fc76dfe4244a_e8f942ff-7b62-4639-ac4a-f922c74c151c.spold;eucalyptus seedling production, in heated greenhouse;BR;eucalyptus seedling, for planting
77369768-607b-548e-8135-f1bfc9a1613e_f66846ab-83a7-41ec-8139-d879268bada0.spold;market for planting with starter fertiliser, by no till planter;GLO;planting with starter fertiliser, by no till planter
abe64ed9-e592-59c9-bc97-bc44a6b65815_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from RU;BE;natural gas, high pressure
78e0af22-8c7a-5854-a700-7c6372d2598d_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;DK;electricity, medium voltage
7a41724a-d760-5163-a0ab-c84f54231286_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CZ;electricity, high voltage
40b9584f-4ac8-5782-a113-ca0bbeae92d7_46f66854-d55f-472f-a570-a7aad4fdcfcc.spold;market for blasting;GLO;blasting
e4dcc0f5-8c21-5b61-b766-dd06478b8dae_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;clear-cutting, primary forest to arable land, annual crop;TH;land tenure, arable land, measured as carbon net primary productivity, annual crop
10dd059f-83de-55a6-a7b8-f0eb400f636c_e09971fb-f77e-48a3-99a8-4feba6a59bb4.spold;market for gold;GLO;gold
ecfa5204-2f63-5b1f-9db4-fc53cd5fce58_5a3b457c-8929-4c96-b32b-45ecaf88c8be.spold;wood preservation, spray tunnel/deluging, water-based preservative, indoor use, occasionally wet;RER;wood preservation, spray tunnel/deluging, water-based, indoor use, occasionally wet
851b8572-ff54-5cf1-8d39-9ab9ad3aa0df_c6a438b2-2b0f-43db-aadf-9310938597db.spold;market for residue from mechanical treatment, IT accessory;CH;residue from mechanical treatment, IT accessory
5ece4747-165f-56d2-a166-058d0cc92c6c_5a337107-6bdb-4280-84d4-15a4993c51c9.spold;citric acid production;CN;citric acid
16bfbcab-66ed-5378-8ba5-27c2e95943b7_a498d9fb-9402-4374-b2e2-3f85f5d98f43.spold;ammonium nitrate production;RER;ammonium nitrate
75cc835f-3b31-576f-a253-c0a7573aecf3_bfdc2268-b9c4-462a-8971-4503ffdfbaf3.spold;composting facility construction, open;CH;composting facility, open
8e9eb6ed-e9ef-55b1-9d13-10dfe8bea202_0d3eda5a-4601-4573-9549-0701c459ab88.spold;market for hard coal;RoW;hard coal
7fc2979e-72c0-569f-8945-3033e9516c46_caf4f3f7-4613-4919-af55-f142830d5ca8.spold;treatment of digester sludge, municipal incineration with fly ash extraction;CH;digester sludge
1d8dbb81-f969-5722-bdd6-01ede35bbfdb_b685192a-e033-421e-9074-8fe7cb176046.spold;polyethylene production, high density, granulate;RoW;polyethylene, high density, granulate
a7908277-e0ec-5942-bdb2-6237af285f00_9a590a5d-dd23-440f-881c-bbe66516c7b7.spold;market for mine infrastructure, steatite;GLO;mine infrastructure, steatite
f3fb8947-6230-5012-a892-9f82b792c5f3_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;market for heat, district or industrial, natural gas;RoW;heat, district or industrial, natural gas
270a5d9f-777c-547b-bb7d-b536ff37c267_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;CN-AH;electricity, high voltage
343b59a7-bbd6-5a32-922f-f9a620408955_6538944f-f942-4e35-90a5-c2b8cc189207.spold;treatment of used cathode ray tube display, manual dismantling;CH;used cathode ray tube display
6941d38f-dac5-5902-95ad-00ee6dfe7d7e_4fcfb407-7879-42ad-9582-ab3fbfe5af10.spold;electricity voltage transformation from high to medium voltage, aluminium industry;CA;electricity, medium voltage, aluminium industry
5af2042f-d840-5d85-a4bc-f794e0d38343_7c3dbbb9-cc2d-43e8-acf9-abfa115d2ae5.spold;market for sulfidic tailings, from copper mine operation;ID;sulfidic tailings, from copper mine operation
c40124e9-1447-58bf-9740-5f9d5827d3ee_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;SK;heat, district or industrial, other than natural gas
a28c4807-c64b-5364-90f6-b5bd89dbe7b1_cf9b55af-2e87-4898-958a-b789dd66d5fa.spold;market for silencer, steel, DN 125;GLO;silencer, steel, DN 125
112c6e1f-ba51-5881-bcdb-2cf1c4a639de_3c7c79f6-f850-44f5-bf8d-b434adeff91b.spold;maintenance, train, passenger, high-speed;RoW;maintenance, train, passenger, high-speed
778c3bd8-877f-5dee-adbe-8425e27a6287_3422a31d-cb51-4f19-a659-28798bf18e54.spold;transistor production, surface-mounted;GLO;transistor, surface-mounted
d9fe3b7c-36f3-548d-9747-e14425d7c247_cfe51aa8-55b2-43ef-82f3-0d6c4c80ca67.spold;market for blow moulding;GLO;blow moulding
bd89fc94-8ab2-543c-9771-253e7a47fce7_e74d0fca-8199-5337-b0e5-08c24e28fd9e.spold;basic oxygen furnace slag to market for basic oxygen furnace slag, for recovery;RoW;basic oxygen furnace slag
1b51761d-6d7c-5d5a-838a-ad6706082d6d_c9e10451-3a2c-4c7b-87a8-2a2a5cc677ab.spold;market for sewage sludge, 97% water, WWT, WW from grass refinery;RoW;sewage sludge, 97% water, WWT, WW from grass refinery
5710ae4b-9563-54f6-a5fc-d1806d170bc9_c5299a8e-d4b4-409c-9826-e8ae9e37c03d.spold;cement production, Portland;IN;cement, Portland
81d261a5-01db-5dcd-b303-9d86fbe39c55_56190f78-7eaa-434a-b949-fc4bcbd4b8a8.spold;potassium hydroxide production;RoW;potassium hydroxide
fc6a09bd-b98c-58d3-87ec-b6837fe9d56f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;IN-MH;electricity, high voltage
cdf2be78-cc5c-5375-bf9a-5aed934dd480_5b808359-1aed-4a46-aba5-993226763791.spold;dimethyl sulfate production;RoW;dimethyl sulfate
b41b2285-a3ae-59f2-a739-d87596bafa4d_b4ad5cda-b0ec-49ae-a032-a15388e71455.spold;iron(III) chloride production, without water, in 14% iron solution state;RoW;iron(III) chloride, without water, in 14% iron solution state
04485556-dcb0-5e6d-8deb-82e3a48a35a4_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat production, natural gas, at boiler modulating >100kW;Europe without Switzerland;heat, district or industrial, natural gas
30a40602-40b2-573e-8d7f-1c0e998a1a3d_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;EE;inorganic potassium fertiliser, as K2O
bbce3cb7-a78d-5d8f-b158-d7e53c87f15a_7785d094-3029-46c4-a592-a639174858df.spold;glider production, passenger car;GLO;glider, passenger car
7ad78b5c-6ca7-58cd-a6f3-95da7a19e994_96525009-1ff7-4f3c-aeb9-44ffd9a063ed.spold;woven bamboo mat production;RoW;woven bamboo mat
50b9a6e0-a902-59a8-9d4a-be0e904ea146_fcc7bd41-5fc3-47a4-bb35-9c2ab43014bb.spold;market for operation, liquid manure storage and processing facility;GLO;operation, liquid manure storage and processing facility
e1a8fd17-64f4-5d57-968e-b6b82c0fb19b_babbfb13-a047-4b0d-80ee-0fb67d0305a9.spold;hazardous waste incineration facility construction;RoW;hazardous waste incineration facility
3e07cc00-05b4-5aee-8d98-102a2395ab7d_960bec1c-d3f1-496a-86d8-f8168245e465.spold;market for skidder;GLO;skidder
39e96074-edc8-5383-9803-f85a0d25e238_da261f84-8650-410c-ba19-7867b121a399.spold;catch crop growing, phacelia, September-October, organic fertiliser 60 kg N;RoW;phacelia silage
a8cb4b6e-5b27-52ec-9ed5-08ddceaac48b_588a2007-5fa7-45eb-9572-8addeb984539.spold;market for decommissioned pipeline, natural gas;CH;decommissioned pipeline, natural gas
17cb71d9-1de6-5b0d-89c2-726a22f3b63d_50c6fdc4-c997-4a54-91fa-dd343bcfc2c9.spold;vanadium-titanomagnetite mine operation and beneficiation;CN;titania slag, 94% titanium dioxide
cf1d9e77-7003-5b0f-a3a4-ef0624cae979_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;IN;waste wood, untreated
3b6a5e4c-704a-59ca-ab17-945f1cc241e1_cb09bcae-b469-4f41-84a6-cdd1e958e027.spold;rape seed production;US;rape seed
eafde242-7ff5-59ba-b0fb-f25e067ffced_a7abd72a-4d9c-4f99-abfc-3de79d425a96.spold;treatment of wood ash mixture, pure, municipal incineration;RoW;wood ash mixture, pure
97c2a24f-dd67-5729-841b-29f62c4eaad2_9d858a25-0611-42a3-a3ec-716d50d7a774.spold;market for linseed;GLO;linseed
61d030af-8dd0-5902-a74c-914d1e69ae30_86e1bf02-e86a-479b-9051-710271dbd745.spold;market for methyl ethyl ketone;RER;methyl ethyl ketone
f2004008-f7f6-57e1-8e28-667758018b75_3d413f1b-247d-4c9a-8412-5a19c1d67ab2.spold;market for cement, CEM III/C;RoW;cement, CEM III/C
a099d785-caad-552e-8986-71a1e1a206f9_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;EC;land use change, perennial crop
ec591f4d-6793-57a3-8ac2-2d69804a3562_11440f4a-f969-4c67-9adf-95faa780f98b.spold;market for residues, MSWI-WWT, WW from grass refinery;GLO;residues, MSWI-WWT, WW from grass refinery
db0de954-bb45-510d-b46c-4dd103208baa_e7a17355-8575-4be4-8c51-85e38b19b3f3.spold;pitch production, petroleum refinery operation;Europe without Switzerland;pitch
929008f5-1704-549d-a2ac-c1f13c254905_d69294d7-8d64-4915-a896-9996a014c410.spold;market group for electricity, low voltage;US;electricity, low voltage
009d1b0a-f6bf-5982-b734-0322248d20b7_1d2e10bf-8b43-4dbe-bdff-959e26f4607d.spold;process-specific burdens, hazardous waste incineration plant;RoW;process-specific burdens, hazardous waste incineration plant
29fbd9c0-e0a5-506b-8078-aa00d9b42d69_bfbebb42-d443-4cc1-8300-7dbf18a85a0b.spold;apricot production;IT;apricot
b02e0662-6658-5862-a978-021f08c61ef7_69b3d58f-ddde-59c4-a78d-2ededd641aab.spold;clear-cutting, primary forest to arable land, forest, intensive;BR-PI;land tenure, arable land, measured as carbon net primary productivity, forest, intensive
28b7e342-6fce-53df-bd01-c625e796843d_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;AR;land use change, perennial crop
b7c646ee-be99-5541-b3c6-eba936af90ca_5c77149d-00f4-4d78-9977-7b6eb2e89411.spold;market for used room-connecting overflow element steel, approx. 40 m3/h;RoW;used room-connecting overflow element steel, approx. 40 m3/h
64f2e41b-dd36-5a23-a1b2-86db106c096f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;BR-Southern grid;electricity, high voltage
ae780954-8bfa-5a3f-8617-65dbe9398799_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, drip;ES;irrigation
9317ecfb-3fc9-590c-ab16-6dfd7d53d90d_349c8ac6-ae0a-401e-9134-622b1a3be0ff.spold;market for glycerin distillate bottom;GLO;glycerin distillate bottom
bd83fd3a-d80a-58ab-ac54-5412beca8f50_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, offshore;CN-TJ;electricity, high voltage
6f318468-e83b-50fd-beab-6dbaee74e8a5_85370dde-0a14-4c80-9025-035b3c44ac2f.spold;uranium production, centrifuge, enriched 3.0%;DE;uranium, enriched 3.0%, per separative work unit
ddadb704-0e64-51e1-9b8f-bc227102cd9e_bf0425ee-99c2-488e-9056-3495e9f4e9cb.spold;market for deep well, drilled, for geothermal power;GLO;deep well, drilled, for geothermal power
e0b3d0ca-80dd-5b49-ae57-593d83c39a0f_eb27606d-57b8-4a8e-98bd-4a8f1c49be87.spold;treatment of used bicycle;RoW;used bicycle
9c7ff25e-3db5-5c6e-937e-5277e5704104_f2f7fe05-90ce-4e37-a9b1-3437a7db06a8.spold;market for benzyl alcohol;GLO;benzyl alcohol
0890e0ea-cfad-5cb3-af4a-9c477ae7c7f0_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, lignite briquette, at stove 5-15kW;Europe without Switzerland;heat, central or small-scale, other than natural gas
a90a2d68-fb61-5895-b1b5-8db244e309bc_aa447135-9cc5-4f34-9385-ca2a0ae70d3c.spold;suction, shavings, softwood;Europe without Switzerland;shavings, softwood, loose, measured as dry mass
f721a50e-88f2-568c-9520-2b97f43abe14_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from QA;GB;natural gas, high pressure
a08fc9d3-e77c-5a9b-a9c7-3d4d00683646_41df1492-7d1a-46ae-b71b-b2d21793e27f.spold;oat seed production, for sowing;RoW;oat seed, for sowing
80097584-276c-5233-b573-80ebe89ce210_d86d6656-4906-400c-a980-836dba269b37.spold;market for printed paper;GLO;printed paper
98f609a7-c359-560d-acd3-8811b139bc05_59775542-59e4-4ac4-a9f3-6fa1f86f49cf.spold;market for lightweight concrete block, expanded perlite;CH;lightweight concrete block, expanded perlite
60d5ff54-1562-5375-a283-034ef399ee56_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;market for inorganic nitrogen fertiliser, as N;CN;inorganic nitrogen fertiliser, as N
c668da86-8112-5d5a-aa76-90f76c0de700_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;US-RFC;electricity, high voltage
9723aa41-04ef-5f10-9d2d-d3885ec73aa8_1f41586d-0d8a-4c7c-8473-dd8351bab538.spold;clinker production;Europe without Switzerland;clinker
59a376da-7de8-54a8-ad07-37f7b195c202_1f7bbd3e-fcd1-412d-8608-035b855ea735.spold;orange production, fresh grade;RoW;orange, fresh grade
6d2d534d-3b7c-58f6-8ba7-c6a9acc9cd15_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;CD;electricity, low voltage
e35ad073-3ebd-5e84-82e1-4a1739fd93fb_0d3eda5a-4601-4573-9549-0701c459ab88.spold;hard coal, import from AU;CN;hard coal
f1d21513-c52b-51a2-95e5-bfac5441111b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from BA;HR;electricity, high voltage
e0de32db-3304-5f8f-8d8b-43050c2ee9df_d51e5a32-c20a-4da6-8d58-31f344b50c00.spold;market for waste graphical paper;CY;waste graphical paper
b893a9bb-2d82-5d04-b5e6-688caa5d3f19_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;XK;electricity, low voltage
3fe0d57b-1fa4-5c87-aad7-0f98ad934982_8c6447d2-fbe1-49dd-8a29-8b3c843e719f.spold;maintenance, mini CHP plant;RoW;maintenance, mini CHP plant
b517c974-fbc3-5201-ab14-8748effcd90d_17f63373-8ae5-425f-aee3-a03d49e0518e.spold;market for dried roughage store, non ventilated;GLO;dried roughage store, non ventilated
7d7b0115-3a05-5958-980b-514e44ae7736_76e25766-cf29-42a6-a937-ae1769466012.spold;treatment of Cu-based antifouling paint emissions;PE;antifouling paint emissions
1195c2cd-4ca2-5337-becb-72337ad32919_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;market for natural gas, high pressure;AZ;natural gas, high pressure
16900bf3-6c37-504c-91c7-d353704c0e39_6eabd178-3f87-5399-a0e9-1875d44bfe28.spold;glued laminated timber production, PUR-glue;CH;glued laminated timber, PUR-glue
5eb7b753-7927-52ba-bb10-67d973302839_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, drip;PH;irrigation
cac71bb2-5989-5c82-8f77-5e48c95cd0cb_dadc7057-9041-4fae-893c-20aba9725f29.spold;maize grain production;ZA;maize grain
e40cdddb-44ae-531e-97af-7a9dd4a1e991_5bf224ae-3af5-4eb2-9493-330c16472ca2.spold;market for waste polyethylene/polypropylene product;CH;waste polyethylene/polypropylene product
e2ed2df1-963b-511d-a227-2bf9166bf214_7d38f12e-e109-4cdf-8100-1b985a44cff2.spold;operation, computer, laptop, 23% active work;Europe without Switzerland;operation, computer, laptop, 23% active work
a58ed613-c984-5441-8271-627f0e689d9d_6c241831-a858-4ad1-a683-3971dd131fd3.spold;gas turbine construction, 10MW electrical;RER;gas turbine, 10MW electrical
74cc8add-9349-5908-9ab5-130a416644ba_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;treatment of waste wood, untreated, open dump, wet infiltration class (500mm);GLO;waste wood, untreated
3d4d6171-109f-5520-bd53-7bf3ef4800cf_d69294d7-8d64-4915-a896-9996a014c410.spold;biomethane, low pressure burned in polymer electrolyte membrane fuel cell 2kWe, future;RoW;electricity, low voltage
c4e7a6e7-adf5-54a9-9612-ce12923b7fbe_aa802c70-0009-5762-b715-e9c07af1c224.spold;basic oxygen furnace slag, for recovery to generic market for supplementary cementitious materials;RoW;basic oxygen furnace slag, for recovery
352cf2a5-8510-564b-9293-79cf2e3ce0e2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from GE;AZ;electricity, high voltage
9d711489-8143-5f82-8f95-ff0513ea8085_85a9dd8c-769e-4528-9a1a-105ab3269262.spold;transport, passenger car, medium size, diesel, EURO 5;RoW;transport, passenger car, medium size, diesel, EURO 5
0590ff5c-14c7-5df1-9cb9-472195883929_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;market for waste polyethylene terephthalate;FI;waste polyethylene terephthalate
5d8508f3-600a-5329-aab6-aa5e97725b4a_46485e9c-5b50-43fd-bb1c-b06a9ae4d3af.spold;market for chipper, mobile, diesel;GLO;chipper, mobile, diesel
ca4386f0-480c-56ea-8229-70ccad0d17ad_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from US;ES;natural gas, high pressure
3157b212-592d-5ecd-918e-d4139851bb7b_7416da9e-af4d-4667-a842-3288ff9d04d4.spold;wood wool boards production, cement bonded;RoW;wood wool boards, cement bonded
8c3ff161-7dda-5271-ad9b-e700f44e375f_f6161096-34e3-49c9-911e-060659b0dea1.spold;aluminium production, primary, cast alloy slab from continuous casting;CA-QC;aluminium, primary, cast alloy slab from continuous casting
4535e009-6523-5399-91b2-565f6b42b9f7_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;IN-TN;electricity, high voltage
ee62997c-2e2e-5f69-af26-5ece2ad4c72f_b2c3a391-3842-4046-8955-8ae53160a676.spold;market for cement, CEM IV/B;RoW;cement, CEM IV/B
86f960a4-7dd1-5079-b8e2-64f368b2c129_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;IT;inorganic potassium fertiliser, as K2O
4b0ae477-c19f-5a64-9332-2cce2b79f9ce_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;SE;electricity, low voltage
